鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
士林區,房地(土地+建物),臺北市士林區通河西街二段211~240號,46.67,住,,,1050801,土地1建物1車位0,三層,三層,公寓(5樓含以下無電梯),住家用,加強磚造,0610825,78.36,3,1,1,有,無,11300000,144206,,0.0,0,1.登記2人，持分各半。2.防火巷增建。3.頂樓增建。,RPOOMLNJIILFFEA07CA
士林區,房地(土地+建物),臺北市士林區通河西街二段211~240號,46.67,住,,,1050801,土地1建物1車位0,二層,三層,公寓(5樓含以下無電梯),住家用,加強磚造,0600608,78.36,3,1,1,有,無,9500000,121235,,0.0,0,1.登記2人，持分各半。2.防火巷增建。,RPROMLNJIILFFEA37CA
北投區,房地(土地+建物),臺北市北投區中和街511~540號,20.43,住,,,1050908,土地1建物1車位0,三層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830811,68.26,2,1,1,有,有,3500000,51275,,0.0,0,親友、員工或其他特殊關係間之交易。,RPXNMLKMRHLFFEA68CA
北投區,房地(土地+建物),臺北市北投區東華街一段511~540號,26.5,商,,,1050830,土地1建物1車位0,一層，騎樓,四層,店面(店鋪),見使用執照,鋼筋混凝土造,0661020,95.4,0,0,0,無,無,48500000,508386,,0.0,0,,RPRNMLKMRHLFFEA08CA
北投區,房地(土地+建物),臺北市北投區自強街61~90號,15.95,住,,,1050913,土地1建物1車位0,四層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1050715,67.11,2,1,1,有,有,14600000,217553,,0.0,0,,RPORMLQLRHLFFEA68CA
北投區,房地(土地+建物),臺北市北投區永興路二段33巷17弄1~30號,39.0,住,,,1050701,土地1建物1車位0,一層,二層,公寓(5樓含以下無電梯),住家用,加強磚造,0600930,64.8,3,2,1,有,無,8660000,133642,,0.0,0,,RPPRMLQLRHLFFEA78CA
士林區,房地(土地+建物),臺北市士林區士東路241~270號,26.65,住,,,1050816,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0701229,131.91,3,2,2,有,有,23550000,178531,,0.0,0,價格含增建。,RPQRMLQLRHLFFEA88CA
北投區,房地(土地+建物),臺北市北投區光明路151~180號,44.19,商,,,1050628,土地1建物1車位0,一層,十二層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0801213,366.80999999999995,0,0,0,無,有,78000000,212644,,0.0,0,,RPTOMLTLRHLFFEA56CA
松山區,房地(土地+建物),臺北市松山區三民路74巷1~30號,21.33,住,,,1050823,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0810413,92.05000000000001,2,1,1,有,無,19930000,216513,,0.0,0,,RPXNMLLKIILFFDA67CA
信義區,房地(土地+建物),臺北市信義區基隆路一段331~360號,7.31,商,,,1050902,土地3建物1車位0,一層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0621124,48.05,0,0,0,無,有,13500000,280957,,0.0,0,,RPXOMLLKIILFFDA77CA
南港區,房地(土地+建物),臺北市南港區成福路171巷40弄1~30號,26.62,住,,,1050811,土地4建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,102.13,3,2,2,有,無,9000000,88123,,0.0,0,,RPOOMLMKIILFFDA96CA
松山區,房地(土地+建物),臺北市松山區八德路三段181~210號,2.36,商,,,1050913,土地3建物1車位0,十一層,十一層,套房(1房1廳1衛),見其他登記事項,鋼骨鋼筋混凝土造,0950418,30.549999999999997,1,1,1,有,有,11800000,386252,,0.0,0,,RPSOMLNKIILFFDA47CA
南港區,房地(土地+建物)+車位,臺北市南港區經貿二路211~240號,56.95,住,,,1050729,土地1建物1車位2,十四層,十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼骨鋼筋混凝土造,1040429,388.28,4,2,2,有,有,86710000,248057,坡道平面,58.88,5000000,,RPWOMLSKIILFFDA38CA
南港區,房地(土地+建物)+車位,臺北市南港區經貿二路211~240號,56.73,住,,,1050729,土地1建物1車位2,十四層,十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼骨鋼筋混凝土造,1040429,386.30999999999995,4,2,2,有,有,86220000,248053,坡道平面,58.88,5000000,,RPOPMLSKIILFFDA67CA
信義區,土地,三興段三小段61~90地號,5.0,住,,,1050829,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1300000,260000,,0.0,0,,RPOOMLPKIILFFDA27CA
南港區,房地(土地+建物),臺北市南港區八德路四段871~900號,7.15,商,,,1050831,土地1建物1車位0,十四層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841219,68.28999999999999,2,1,1,有,有,11780000,172500,,0.0,0,,RPTPMLPJIILFFDA77CA
信義區,房地(土地+建物),臺北市信義區吳興街365巷31~60號,31.0,住,,,1050821,土地1建物1車位0,二層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,84.8,3,2,1,有,無,14060000,165802,,0.0,0,,RPQNMLQJIILFFDA37CA
信義區,車位,臺北市信義區信義路四段451~480號,0.0,,,,1050909,土地0建物0車位3,地下四層,二十七層,其他,停車空間,鋼骨鋼筋混凝土造,0861230,91.6,0,0,0,有,有,5400000,,升降平面,91.62,5400000,親友、員工或其他特殊關係間之交易。,RPPOMLPJIILFFDA27CA
信義區,房地(土地+建物),臺北市信義區信義路四段451~480號,32.5,商,,,1050909,土地1建物1車位0,二十六層,二十七層,辦公商業大樓,商業用,見使用執照,0861230,340.1,0,0,0,無,有,110100000,323728,,0.0,0,土地價款內含4個停車位持分土地280萬元親友、員工或其他特殊關係間之交易。,SPPOMLPJIILFFDA37CA
信義區,車位,臺北市信義區信義路四段451~480號,0.0,,,,1050909,土地0建物0車位1,一層，地下一層,二十七層,其他,見使用執照,見使用執照,0861230,35.84,0,0,0,有,有,1800000,,坡道平面,35.6,1800000,親友、員工或其他特殊關係間之交易。,TPPOMLPJIILFFDA47CA
松山區,房地(土地+建物),臺北市松山區延吉街1~30號,16.16,住,,,1050825,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0800426,59.04,1,1,1,有,有,10450000,176999,,0.0,0,,RPPPMLKMRHLFFDA97CA
信義區,房地(土地+建物),臺北市信義區吳興街494巷1~30號,18.34,住,,,1050808,土地1建物1車位0,一層,七層,店面(店鋪),商業用,鋼筋混凝土造,0780919,92.35,1,2,1,有,無,22800000,246887,,0.0,0,含增建或未登記建物。,RPOOMLKMRHLFFDA77CA
信義區,土地,永春段三小段241~270地號,27.28,其他,,,1050715,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,13223161,484720,,0.0,0,,RPWOMLNJIILFFDA77CA
南港區,房地(土地+建物)+車位,臺北市南港區三重路41巷31~60號,28.59,住,,,1050811,土地1建物1車位1,八層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010119,256.15999999999997,3,2,2,有,有,42500000,165918,坡道平面,35.92,0,價格含增建,RPTPMLQLRHLFFDA88CA
松山區,房地(土地+建物),臺北市松山區民生東路三段113巷25弄1~30號,25.39,住,,,1050809,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0720527,152.63,3,2,2,有,有,29500000,193278,,0.0,0,含增建或未登記建物。,RPUPMLQLRHLFFDA98CA
內湖區,土地,潭美段三小段781~810地號,37.44,工,,,1001104,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6061550,161900,,0.0,0,,RPQNMLTKIILFFCA67CA
內湖區,房地(土地+建物)+車位,臺北市內湖區瑞光路241~270號,77.97,工,,,1050902,土地1建物1車位4,十層,十二層,辦公商業大樓,見其他登記事項,見其他登記事項,1050520,735.7,0,0,0,無,有,131671244,214682,坡道平面,163.36,8800000,,RPSNMLNLIILFFCA37CA
內湖區,房地(土地+建物)+車位,臺北市內湖區瑞光路241~270號,75.82,工,,,1050902,土地1建物1車位4,十層,十二層,辦公商業大樓,見其他登記事項,見其他登記事項,1050520,720.9100000000001,0,0,0,無,有,127625113,213909,坡道平面,163.36,8360000,,SPSNMLNLIILFFCA47CA
中山區,房地(土地+建物),臺北市中山區民權東路二段152巷1~30號,40.07,住,,,1050905,土地1建物1車位0,地下層,七層,華廈(10層含以下有電梯),見使用執照,鋼筋混凝土造,0660831,267.11,2,1,1,有,有,17500000,65516,,0.0,0,,RPOPMLLLIILFFCA96CA
中山區,房地(土地+建物)+車位,臺北市中山區民生東路二段1~30號,21.13,商,,,1050824,土地2建物1車位2,六層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1021112,218.0,3,2,2,有,有,43000000,244764,坡道平面,65.2,5600000,,RPWQMLSKIILFFCA48CA
內湖區,房地(土地+建物)+車位,臺北市內湖區行善路281巷1~30號,31.01,住,,,1050903,土地1建物1車位1,八層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0980826,165.48000000000002,3,2,2,有,有,25500000,154097,坡道平面,14.24,0,含增建或未登記建物。,RPQPMLTLRHLFFCA78CA
中山區,房地(土地+建物),臺北市中山區民權東路二段113巷1弄1~30號,45.69,住,,,1050711,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0881126,125.67999999999999,3,2,2,有,無,20350000,161919,,0.0,0,含增建或未登記建物。,RPSRMLQLRHLFFCA88CA
內湖區,房地(土地+建物)+車位,臺北市內湖區康寧路三段75巷215弄1~30號,96.0,住,,,1050822,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0750116,199.03,4,2,4,有,有,11100000,55770,坡道平面,37.65,0,二親等間之交易，含增建或未登記建物。,RPPNMLRLRHLFFCA28CA
中山區,房地(土地+建物),臺北市中山區中山北路二段115巷3弄1~30號,20.75,商,,,1050715,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0630209,52.65,1,1,1,有,無,7500000,142450,,0.0,0,親友、員工或其他特殊關係間之交易。,RPQNMLRLRHLFFCA38CA
內湖區,土地,康寧段二小段241~270地號,18.0,住,,,1050906,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8167500,453750,,0.0,0,,RPTNMLQJIILFFCA57CA
中山區,房地(土地+建物),臺北市中山區興安街31~60號,26.0,住,,,1050908,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0580608,78.81,3,3,3,有,無,15000000,190331,,0.0,0,,RPOPMLRJIILFFCA37CA
內湖區,房地(土地+建物)+車位,臺北市內湖區民權東路六段391~420號,41.92,住,,,1050815,土地1建物1車位1,十一層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0890915,223.77999999999997,3,2,2,有,有,34850000,155733,坡道平面,44.88,0,,RPWQMLRJIILFFCA28CA
中山區,房地(土地+建物),臺北市中山區雙城街18巷1~30號,50.81,商,,,1050729,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,183.66,5,2,3,有,無,17550000,95557,,0.0,0,親友、員工或其他特殊關係間之交易。,RPROMLOJIILFFCA27CA
中山區,車位,臺北市中山區中山北路一段33巷1~30號,0.22,商,,,1050826,土地0建物0車位2,,,其他,,,,39.12,0,0,0,有,有,2000000,,坡道機械,0.0,2000000,,RPSPMLOJIILFFCA47CA
內湖區,房地(土地+建物),臺北市內湖區民權東路六段123巷20弄1~30號,6.7,商,,,1050619,土地1建物1車位0,三層,十二層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0930302,52.58,1,1,1,有,有,10500000,199696,,0.0,0,價格含增建。,RPTNMLOJIILFFCA37CA
萬華區,房地(土地+建物),臺北市萬華區和平西路三段181~210號,19.36,商,,,1050901,土地2建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700108,102.15,6,0,6,有,無,11750000,115027,,0.0,0,,RPTNMLOJIILFFBA27CA
大同區,房地(土地+建物),臺北市大同區延平北路三段1~30號,40.0,住,,,1050824,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),,加強磚造,,106.94,3,2,2,有,無,14800000,138395,,0.0,0,親友、員工或其他特殊關係間之交易。,RPWNMLMKIILFFBA47CA
大同區,房地(土地+建物),臺北市大同區延平北路四段91~120號,10.56,住,,,1050908,土地1建物1車位0,四層,七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,1031205,54.51,1,1,1,有,無,9400000,172445,,0.0,0,,RPPNMLPKIILFFBA07CA
大同區,車位,臺北市大同區延平北路四段91~120號,0.44,住,,,1050908,土地0建物0車位1,一層，騎樓,七層,其他,見其他登記事項,鋼筋混凝土造,1031205,11.94,0,0,0,有,無,1400000,,升降機械,0.0,1400000,,RPQNMLPKIILFFBA17CA
文山區,房地(土地+建物),臺北市文山區興隆路三段121~150號,25.82,住,,,1050824,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,95.04,3,2,2,有,無,12200000,128367,,0.0,0,,RPWNMLPJIILFFAA57CA
文山區,房地(土地+建物)+車位,臺北市文山區忠順街二段85巷1~30號,29.32,住,,,1050907,土地1建物1車位2,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020103,245.55,3,2,2,有,有,49500000,223310,坡道平面,41.34,3900000,,RPXNMLPJIILFFAA67CA
文山區,房地(土地+建物),臺北市文山區木新路三段74巷1~30號,36.25,住,,,1050830,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,95.99,3,2,1,有,無,7700000,80217,,0.0,0,親友、員工或其他特殊關係間之交易。,RPVNMLOJIILFFAA37CA
大同區,房地(土地+建物),臺北市大同區延平北路三段23巷1~30號,197.0,住,,,1050912,土地2建物1車位0,全,三層,透天厝,,加強磚造,,251.61,0,0,0,無,無,127000000,504749,,0.0,0,房屋破舊不堪不列入價金,RPTOMLQLRHLFFBA58CA
萬華區,房地(土地+建物),臺北市萬華區中華路一段151~180號,7.6,商,,,1050809,土地1建物1車位0,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020104,114.60999999999999,2,2,2,有,有,25000000,218131,,0.0,0,,RPQPMLQLRHLFFBA38CA
萬華區,房地(土地+建物)+車位,臺北市萬華區漢中街151~180號,3.57,商,,,1050904,土地1建物1車位1,七層,十三層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0931028,51.01,1,1,1,有,有,8230000,161341,塔式車位,12.6,0,含增建或未登記建物。,RPSOMLTLRHLFFBA78CA
文山區,房地(土地+建物)+車位,臺北市文山區景後街91~120號,7.15,商,,,1050821,土地1建物1車位1,四層,十三層,住宅大樓(11層含以上有電梯),見使用執照,鋼筋混凝土造,0831108,85.35,2,1,1,有,有,12100000,141769,升降平面,0.0,0,含增建或未登記建物。車位面積無法概算。,RPPNMLKMRHLFFAA47CA
文山區,房地(土地+建物),臺北市文山區忠順街二段85巷1弄1~30號,36.89,住,,,1050821,土地1建物1車位0,二層，三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0780916,137.25,4,2,2,有,無,16000000,116576,,0.0,0,含增建或未登記建物。,RPQNMLTLRHLFFAA38CA
文山區,房地(土地+建物),臺北市文山區木新路三段243巷4弄1~30號,27.0,住,,,1050815,土地1建物1車位0,三層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,94.12,4,2,1,有,無,11380000,120909,,0.0,0,含增建或未登記建物。,RPRNMLTLRHLFFAA48CA
文山區,房地(土地+建物)+車位,臺北市文山區木柵路四段33巷1~30號,23.36,住,,,1050823,土地1建物1車位1,五層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0971208,126.53,2,2,1,有,有,14550000,114992,坡道平面,40.62,0,,RPSNMLTLRHLFFAA58CA
文山區,房地(土地+建物),臺北市文山區景福街151~180號,42.0,住,,,1050730,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,,99.28,3,2,1,有,無,13000000,130943,,0.0,0,含增建或未登記建物。,RPQNMLKMRHLFFAA57CA
文山區,房地(土地+建物),臺北市文山區木柵路二段109巷100弄61~90號,40.1,住,,,1050812,土地2建物1車位0,七層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850925,72.86,2,2,1,有,有,8880000,121878,,0.0,0,含增建或未登記建物。,RPOPMLNJIILFFAA76CA
萬華區,房地(土地+建物),臺北市萬華區東園街67巷5弄1~30號,20.25,住,,,1050820,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0640917,56.6,2,1,1,有,無,7250000,128092,,0.0,0,頂樓及陽台增建。,RPTOMLTLRHLFFBA88CA
萬華區,房地(土地+建物),臺北市萬華區國興路61~90號,29.4,住,,,1050724,土地1建物1車位0,七層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0800102,154.31,3,2,2,有,有,22000000,142570,,0.0,0,,RPVOMLTLRHLFFBA09CA
中正區,房地(土地+建物)+車位,臺北市中正區北平東路1~30號,90.92,商,,,1050830,土地1建物3車位3,一層，騎樓，夾層,十四層,辦公商業大樓,見使用執照,鋼筋混凝土造,0900504,821.99,0,0,3,無,有,228000000,277376,坡道平面,113.16,0,法定停車位3個，編號55.56.57號，面積:37.72X3，合計113.16平方公尺(約11.41坪/個；合計34.23坪)包含在主建物公設內。,RPPNMLKMRHLFFBA57CA
大同區,房地(土地+建物),臺北市大同區延平北路四段235巷1~30號,32.81,住,,,1050312,土地2建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0671017,178.02,1,2,1,有,無,16300000,91563,,0.0,0,含增建或未登記建物。,RPTNMLKMRHLFFBA97CA
文山區,房地(土地+建物)+車位,臺北市文山區光輝路71巷5弄1~30號,27.25,住,,,1050816,土地1建物1車位1,一層,五層,公寓(5樓含以下無電梯),見使用執照,鋼筋混凝土造,0701230,99.36,3,2,2,有,無,12000000,120773,其他,4.04,0,親友、員工或其他特殊關係間之交易。,RPRNMLOJIILFFAA96CA
大同區,房地(土地+建物),臺北市大同區延平北路四段294巷1~30號,30.87,住,,,1050823,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700715,106.79,3,1,2,有,無,5050000,47289,,0.0,0,親友、員工或其他特殊關係間之交易。(二親等間買賣),RPVNMLOJIILFFBA47CA
萬華區,房地(土地+建物),臺北市萬華區武成街35巷33弄1~30號,23.0,住,,,1050814,土地2建物1車位0,一層，走廊,三層,公寓(5樓含以下無電梯),,加強磚造,,55.15,0,0,0,無,無,7500000,135993,,0.0,0,一樓空地增建。,RPQOMLKMRHLFFBA77CA
萬華區,房地(土地+建物),臺北市萬華區東園街66巷21弄31~60號,63.0,住,,,1050902,土地2建物1車位0,全,二層,透天厝,,加強磚造,,88.8,3,2,2,有,無,15100000,170045,,0.0,0,含增建或未登記建物。,RPTNMLNJIILFFBA17CA
萬華區,房地(土地+建物)+車位,臺北市萬華區康定路91~120號,9.33,商,,,1050913,土地1建物1車位1,十二層,二十六層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1050331,166.54000000000002,3,2,2,有,無,30580000,206865,坡道平面,33.7,3100000,,RPSOMLNJIILFFBA17CA
